stcofips,State,Name,wheat1950bu,wheat1954bu,wheat1959bu,wheat1964bu,wheat1969bu,wheat1974bu,wheat1978bu,wheat1982bu,wheat1987bu,wheat1992bu,wheat1997bu,wheat2002bu,wheat2007bu,wheat2012bu,wheat2017bu
31099,NE,Kearney,975717,1300661,1233346,1341293,1497011,1459003,796033,889845,908554,769263,422116,329136,706672,264884,200262
31101,NE,Keith,1800838,1344856,1593094,1464097,2172022,2776410,2322367,2946260,2276067,949397,1888138,1689122,3016604,1735642,1763106
31103,NE,Keya Paha,31397,11160,9018,5563,25164,37023,88065,10104,38978,2940,23686,23686,31721,31721,0
31105,NE,Kimball,1937266,470228,3175392,2157461,2358622,3931476,3362343,3703737,3067577,2239844,2359488,1688039,2206442,2866523,2623897
31107,NE,Knox,70549,24076,33660,26308,62180,81839,35394,82370,44652,45631,17078,17078,175102,121530,53807
31109,NE,Lancaster,1103225,1320840,1240169,1671337,1943548,2485675,1976428,1975932,1749458,1059105,687574,465349,598483,233209,88900
31111,NE,Lincoln,841177,445344,1210936,1068435,1377883,1654070,1269262,2077606,1625336,1344347,1047061,872330,1940438,563887,354748
31113,NE,Logan,78915,37719,149403,135111,163328,208594,79780,175953,244705,132247,96920,48874,219341,25213,17164
31115,NE,Loup,11592,1990,3695,3039,6441,12360,5301,20180,11971,0,0,0,11971,4587,0
31117,NE,McPherson,685,0,2597,800,1310,3350,3350,3350,4275,0,2400,2400,2400,0,2400
31119,NE,Madison,127361,65456,59787,58741,67441,58494,12902,22358,29400,7450,4615,4615,180672,29280,7620
31121,NE,Merrick,398959,390470,377704,312700,217505,208753,114656,150503,56317,52934,19607,8542,243414,58465,63866
31123,NE,Morrill,843160,496366,769793,615983,839592,979208,1107224,1189153,1018656,697072,1220923,615263,1226027,839286,946847
31125,NE,Nance,354260,232724,339872,341612,352150,473928,205549,331341,209793,149507,56351,42557,205571,120294,23410
31127,NE,Nemaha,530999,567441,402226,578206,521869,510434,540335,695306,450131,315980,236513,173028,222693,161685,92736
31129,NE,Nuckolls,519348,1115587,1107894,1296129,1330054,1437485,1253622,1748983,1590419,1419520,1399516,1462734,1964253,1027183,744257
31131,NE,Otoe,940413,943234,640188,1002343,953996,1105989,897449,954878,709025,428274,338137,192449,323133,164512,71822
31133,NE,Pawnee,370290,344327,281763,379477,311702,427504,352959,437810,303898,212424,207049,383627,403723,227864,83830
31135,NE,Perkins,2163040,2291478,2963631,2775569,4058535,5110528,4710899,5518562,5308499,3265977,4296636,2702006,5323617,2957118,3607768
31137,NE,Phelps,923927,1211157,1068003,1000239,964772,898176,442595,455271,412339,359857,184286,171485,359399,147339,186104
31139,NE,Pierce,51063,30744,16334,9319,24822,41644,14186,30221,9078,15652,0,15652,148866,11220,27242
31141,NE,Platte,436063,367985,188143,399474,351542,588286,140337,200221,171322,112702,36671,30335,124204,82112,29604
31143,NE,Polk,544141,712837,762409,713738,489111,663233,218235,227893,114227,57119,28343,22179,74053,16347,13942
31145,NE,Red Willow,1032068,1289743,1214449,1221484,1917757,2141151,2149738,2959590,2623321,2886773,3374556,2578899,3435193,3020588,2630156
31147,NE,Richardson,723024,644600,528069,681687,458776,492268,489246,781526,392030,371966,178967,193924,200967,119401,132882
31149,NE,Rock,2611,237,0,225,10200,21580,21580,13838,6495,0,0,0,6495,0,0
31151,NE,Saline,693297,1490316,1176810,2076486,1933054,2026038,1630117,1362980,1235844,468560,615278,422804,591891,349431,171312
31153,NE,Sarpy,106549,36903,120213,108312,81037,89622,85402,64125,23166,13378,15139,19639,133181,4600,800
31155,NE,Saunders,468957,752296,721157,890568,844278,1135963,411317,560359,312096,186915,152664,122293,260734,65220,84038
31157,NE,Scotts Bluff,549193,259503,399853,306799,156663,470769,332605,371055,326062,270684,431026,258682,229858,426776,272573
31159,NE,Seward,304197,1256556,1142817,1270820,1282307,1439277,707691,686978,479920,246731,127131,88473,319952,65250,33030
31161,NE,Sheridan,1079420,952778,1258275,1094723,576569,1845065,2141138,2275490,1912303,929114,1881487,1153670,1431517,1204008,1034604
31163,NE,Sherman,162319,140053,202243,147644,244508,333074,187087,285963,181516,85342,76873,25737,98942,32572,9988
31165,NE,Sioux,173659,78389,126642,126830,65117,147546,163060,290846,246384,108008,270842,86756,123542,228951,135102
31167,NE,Stanton,53489,14621,15415,6088,13434,35960,35960,22283,13042,15639,0,15639,77223,77223,77223
31169,NE,Thayer,947476,1479077,1478717,1963765,1995011,2217093,1704965,1892706,1804020,989511,1206339,1176418,1447498,640506,400628
31171,NE,Thomas,195,0,150,0,1670,0,0,0,0,0,0,0,0,0,0
31173,NE,Thurston,20159,19335,6156,2276,2578,27112,11901,23489,6200,23060,0,0,52790,42738,42738
31175,NE,Valley,265023,128677,171986,179776,234375,373873,166577,265554,195378,59554,37566,49163,163589,48486,99366
31177,NE,Washington,184526,115900,215288,187823,172188,183329,56951,159112,55857,29740,17889,13769,20360,15271,9734
31179,NE,Wayne,12973,13332,2320,6350,15857,11146,13582,14317,5716,0,0,5716,27551,3680,3680
31181,NE,Webster,482569,859437,805989,708293,1097433,1214599,948281,1322746,1500800,1381960,1083461,1000119,1284426,672198,725989
31183,NE,Wheeler,4081,1170,150,0,400,0,0,0,0,0,0,0,32935,4150,0
31185,NE,York,525195,943925,980264,1215630,707853,787414,247634,226256,152211,70679,16944,7065,160706,11268,11268
32001,NV,Churchill,107865,72841,117330,63780,94656,143563,77691,131338,146999,5584,80813,33515,35217,32649,38817
32003,NV,Clark,7339,3365,3249,295,1563,1121,0,0,0,0,0,0,0,0,0
32005,NV,Douglas,33030,9139,6926,1755,298,6965,6965,15159,8103,8750,32672,32672,32672,0,32672
32007,NV,Elko,49674,8406,4600,16897,8630,11588,0,0,0,0,0,0,0,0,0
32009,NV,Esmeralda,580,0,0,0,0,580,0,0,0,0,0,0,0,0,0
32011,NV,Eureka,2450,45,123,107105,23600,90470,0,0,0,66695,0,66695,0,66695,66695
32013,NV,Humboldt,11054,4130,164518,140171,54114,368071,434609,643358,323805,519275,809808,809808,809808,920395,920395
32015,NV,Lander,1963,0,0,69400,4713,32305,6930,6930,45241,0,0,45241,0,45241,45241
32017,NV,Lincoln,2780,60,150,500,700,4830,0,0,0,0,0,0,0,0,0
32019,NV,Lyon,63885,45563,37848,23353,41022,93937,64460,124353,115062,46367,52954,52011,52011,43184,41437
32021,NV,Mineral,5389,1815,1457,234,0,0,0,0,0,0,0,0,0,0,0
32023,NV,Nye,5339,2024,15098,34725,9206,9206,0,0,0,0,0,0,0,0,0
32027,NV,Pershing,156188,113705,207255,241093,382191,454832,354615,401563,442896,0,841175,841175,422927,332772,289523
32029,NV,Storey,500,440,0,0,0,0,0,0,0,0,0,0,0,0,0
32031,NV,Washoe,23320,24000,10124,12285,11235,7500,0,0,0,0,0,0,0,0,0
32033,NV,White Pine,14072,4511,8694,17395,6337,8463,8475,8475,5422,0,0,0,5422,5422,5422
32510,NV,Carson City,1216,67,134,240,0,0,0,0,0,0,0,0,0,0,0
33001,NH,Belknap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33003,NH,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33005,NH,Cheshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007,NH,Coos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33009,NH,Grafton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,NH,Hillsborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013,NH,Merrimack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,NH,Rockingham,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
33017,NH,Strafford,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
33019,NH,Sullivan,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
34001,NJ,Atlantic,250,190,324,62,30,904,0,0,0,904,0,904,1150,15513,15513
34003,NJ,Bergen,70,0,0,0,95,0,0,0,0,0,0,0,0,0,0
34005,NJ,Burlington,139812,112228,99470,98934,67489,188333,41917,202616,91638,150238,294627,146598,201417,151202,73077
34007,NJ,Camden,11874,10430,3317,1950,7940,3100,0,0,0,3100,9299,20900,20900,20900,20900
34009,NJ,Cape May,2805,1633,775,2398,3800,21240,0,0,0,13374,0,13374,0,13374,13374
34011,NJ,Cumberland,30551,33486,43220,46934,69260,213897,101440,130750,102441,306546,416864,421616,375866,325755,197596
34013,NJ,Essex,1423,0,0,0,350,0,0,0,0,0,0,0,0,0,0
34015,NJ,Gloucester,23053,21182,21316,16099,19295,67773,19303,115559,69668,135933,303906,146622,117245,190367,146656
34017,NJ,Hudson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34019,NJ,Hunterdon,390727,285872,194122,203727,112112,132987,78316,159277,132385,161504,179213,169802,121908,90813,134204
34021,NJ,Mercer,300821,301724,266643,226113,236129,260754,104469,179955,93659,91910,49166,33653,33653,17926,17926
34023,NJ,Middlesex,191386,184706,151063,155908,154908,217934,74093,104631,52848,65910,113255,45104,25480,25480,25480
34025,NJ,Monmouth,301133,297344,257411,238441,202790,288261,110256,205464,73279,110571,120788,47866,35759,54470,22957
34027,NJ,Morris,25073,23583,11369,4834,798,11527,0,0,0,5460,10976,8690,8690,8690,8690
34029,NJ,Ocean,6596,7397,5195,6816,1247,5230,0,0,0,5230,5230,5230,0,0,0
34031,NJ,Passaic,340,150,0,40,0,0,0,0,0,0,0,0,0,0,0
34033,NJ,Salem,122204,102459,105366,115286,106756,290554,70642,224021,141747,268931,518230,489725,414253,428472,346903
34035,NJ,Somerset,182158,137142,82732,79993,74846,85932,39185,42391,50528,50160,65484,87939,51977,56386,75812
34037,NJ,Sussex,13319,12830,4935,2715,1845,2665,0,0,0,2220,0,8570,8570,8570,3760
34039,NJ,Union,2535,1409,949,225,363,0,0,0,0,0,0,0,0,0,0
34041,NJ,Warren,114864,86040,83627,102748,45239,69255,51174,65928,54134,86860,66491,76865,66182,52845,41082
35001,NM,Bernalillo,28020,11631,8481,437,6738,5350,3778,22969,7577,0,7577,7577,0,24,0
35003,NM,Catron,3597,775,1050,480,1600,400,0,0,0,0,0,0,0,0,0
35005,NM,Chaves,20848,3895,660,8400,17270,17270,22402,259442,92786,92786,93040,49264,10620,64765,0
35007,NM,Colfax,147960,15265,48051,15727,28459,39296,16988,8005,19922,19922,0,0,19922,0,0
35009,NM,Curry,2068367,322792,2184499,2122840,2140734,2012327,2914425,4081749,4367045,4669977,3838270,1636368,3030333,732179,1292761
35011,NM,De Baca,11017,1715,3302,3093,11592,4207,28985,90516,49147,30515,0,30515,0,0,30515
35013,NM,Dona Ana,2405,2163,1018,1090,9626,67657,103445,219854,167951,234332,69617,66118,46574,62588,146170
35015,NM,Eddy,14725,425,1723,70,1739,12662,37968,76286,15713,15713,15713,15713,25781,29491,22034
35017,NM,Grant,5496,1320,795,1300,2540,2041,0,0,0,3243,0,0,0,0,0
35019,NM,Guadalupe,30,30,2050,300,0,300,0,0,0,300,0,12098,3234,3234,3234
35021,NM,Harding,197597,24577,141629,1107,62617,28720,22895,62927,36874,2114,0,0,2114,23889,23889
35023,NM,Hidalgo,883,818,500,55,21259,49577,0,0,0,29174,0,0,0,0,0
35025,NM,Lea,14762,400,3242,720,4343,22256,113388,276703,255048,198351,115227,119315,185000,193778,61180
35027,NM,Lincoln,1500,440,810,0,0,0,0,0,0,0,0,0,0,0,0
35028,NM,Los Alamos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,NM,Luna,0,0,0,1556,19533,36700,91300,144558,72212,112887,173695,150410,150410,150410,6667
35031,NM,McKinley,16304,9570,4548,895,745,720,0,0,0,0,0,0,0,0,0
35033,NM,Mora,42280,6828,27742,1977,4940,6020,0,0,0,0,0,0,0,0,0
35035,NM,Otero,4589,718,2662,0,7500,11840,8549,8549,1844,0,0,0,0,0,0
35037,NM,Quay,1081877,45571,427211,191901,470978,340379,712808,823188,1294167,1779479,1511625,165372,1055198,132899,440619
35039,NM,Rio Arriba,71003,48260,18431,24502,28402,96983,74122,43964,10925,5668,10200,10200,10200,10200,0
35041,NM,Roosevelt,715353,87204,518902,138739,301488,435064,867828,3139636,1590943,2016429,1268839,798732,1900126,265853,904757
35043,NM,Sandoval,39431,10339,4425,4010,8315,4760,0,0,0,2050,0,2050,0,2050,0
35045,NM,San Juan,40684,14133,12322,3079,9582,14143,7274,6113,126408,0,126408,126408,126408,126408,126408
35047,NM,San Miguel,18770,15703,9700,16162,26771,31312,202,202,15068,15068,23133,23133,23133,23133,0
35049,NM,Santa Fe,29390,3842,33498,21005,28273,17256,17256,17256,19142,9090,9090,9090,6,0,6
35051,NM,Sierra,2163,2923,976,0,3592,7630,0,0,0,0,0,7630,0,0,0
35053,NM,Socorro,7878,1668,3224,1187,957,3245,3245,3245,11954,23764,1128,1128,13006,13006,0
35055,NM,Taos,56888,27373,15239,3214,6399,7532,1335,2791,7560,0,5553,5553,11903,12075,12075
35057,NM,Torrance,95858,10280,41102,13803,42687,38198,67656,36339,46708,0,0,46708,46708,35218,31079
35059,NM,Union,161412,8733,48136,17076,147659,113700,185239,530017,585873,577727,668567,706860,801101,183778,158221
35061,NM,Valencia,59723,33833,47483,15850,9724,14039,13861,19190,9350,14246,0,14246,14246,14246,14246
36001,NY,Albany,45643,72497,14064,19829,10382,10830,5900,5900,1792,1852,5340,8004,8581,8581,0
36003,NY,Allegany,102204,116450,53477,21790,27792,50631,4766,5525,2908,6595,4487,25428,25428,63034,140823
36005,NY,Bronx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36007,NY,Broome,16534,12935,4917,1206,4290,7580,0,0,0,0,0,0,0,0,0
36009,NY,Cattaraugus,66073,84458,14646,6927,13800,19710,968,5805,1453,9156,31194,17789,26542,45468,33611
36011,NY,Cayuga,636795,605946,602481,517296,410789,645860,267262,293506,272510,429868,535295,413445,460827,415230,433414
36013,NY,Chautauqua,97875,160997,36611,42754,19009,30659,9330,13281,3975,4024,11545,18715,7465,20916,63061
36015,NY,Chemung,91471,85905,39234,20895,26699,31025,5445,7760,6235,0,4785,6611,0,6611,6611
36017,NY,Chenango,40370,32548,6090,2273,2330,8933,2190,2008,1595,0,0,0,0,1595,0
36019,NY,Clinton,792,1015,332,1725,4976,0,0,0,0,0,0,0,0,0,0
36021,NY,Columbia,68928,85261,12310,30112,38200,40070,11485,9230,19255,114388,20008,41202,21343,26790,22986
36023,NY,Cortland,44858,30202,14810,8982,9465,18554,2552,12294,3480,13206,12580,6114,3200,8736,13422
36025,NY,Delaware,4221,1839,125,6164,150,333,0,0,0,0,0,0,0,0,0
36027,NY,Dutchess,47996,41672,8602,9439,6851,8643,6008,4370,2490,1520,4676,6350,6706,6706,13485
36029,NY,Erie,302839,399353,239103,183834,115372,183915,43514,76184,50267,101763,62073,96192,44174,61155,131060
36031,NY,Essex,8679,19719,3955,6447,24891,24316,36583,27656,8675,3010,7590,6740,20160,1597,174
36033,NY,Franklin,776,0,100,760,2125,1280,0,0,0,0,0,0,0,906,1260
36035,NY,Fulton,9305,7415,1788,2370,839,2400,0,0,0,5780,0,0,0,5780,5780
36037,NY,Genesee,778873,693936,603878,708976,558762,776947,162698,543690,388924,655192,772140,654124,348103,573771,646741
36039,NY,Greene,51221,39390,9679,14899,8010,4988,0,0,0,705,0,705,705,705,1800
36041,NY,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36043,NY,Herkimer,31571,41798,8699,3958,5733,16074,1808,1808,4488,0,1116,1116,4063,7750,7083
36045,NY,Jefferson,67391,109590,27113,33377,25863,19340,10348,32259,21068,20590,44067,19819,25029,100090,183102
36047,NY,Kings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36049,NY,Lewis,1674,5471,889,5888,3640,1131,1910,1804,2250,0,2853,1610,1610,1610,41673
36051,NY,Livingston,811655,795281,701032,698931,502467,1005187,171250,505532,466779,742576,805661,817786,671544,699237,901344
36053,NY,Madison,141812,110358,50995,28805,17420,42314,10610,28066,13295,18516,32922,62868,58041,92364,73529
36055,NY,Monroe,942994,903364,637955,686469,460980,720771,208082,497301,332636,578109,727022,680875,579733,440707,683001
36057,NY,Montgomery,83465,82171,17732,31144,31696,39325,14904,19886,16910,10324,9828,16422,19224,16251,13107
36059,NY,Nassau,12680,8525,3200,1620,1000,0,0,0,0,0,0,0,0,0,0
36061,NY,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36063,NY,Niagara,645256,653444,560442,641739,297462,521437,148601,263063,193588,493967,339913,480459,120169,492263,633965
36065,NY,Oneida,78935,98237,43374,40658,45186,66711,40623,68479,63073,71972,48346,85271,83547,111951,72945
36067,NY,Onondaga,388793,327740,235444,202748,192936,272379,105904,170558,129334,157812,265967,258032,263931,241811,317340
36069,NY,Ontario,969181,949689,777587,758554,658703,1065730,196739,672108,407055,662691,791695,724374,454320,475341,840942
36071,NY,Orange,16980,12052,5140,2833,5663,3765,0,0,0,0,0,995,995,995,7878
36073,NY,Orleans,585764,543177,398388,480312,365404,619999,125214,340573,241635,568512,691801,692282,137626,351518,393334
36075,NY,Oswego,84895,88575,20368,26583,16168,20455,4538,18764,5610,4175,8988,2490,0,1000,1000
36077,NY,Otsego,31272,38221,8699,3480,10427,9387,0,0,0,2430,0,4180,4883,5419,2333
36079,NY,Putnam,6625,450,520,0,0,0,0,0,0,0,0,0,0,0,0
36081,NY,Queens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36083,NY,Rensselaer,42635,70019,5438,20278,13220,15070,2509,7435,9781,4390,18380,18380,686,6053,6053
36085,NY,Richmond,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
36087,NY,Rockland,570,150,250,0,0,0,0,0,0,0,0,0,0,0,0
36089,NY,St. Lawrence,16195,13968,4256,1650,5262,4707,1281,2698,8750,2440,2440,2964,6116,6540,6540
36091,NY,Saratoga,45553,52483,22126,17440,7773,5280,1198,1198,4305,4305,2900,4399,4399,0,0
36093,NY,Schenectady,8367,15348,2058,1796,20542,2601,2601,2215,817,0,0,817,0,817,817
36095,NY,Schoharie,61184,67959,20461,23767,18397,20898,0,0,0,0,0,2753,0,2753,0
36097,NY,Schuyler,177523,155513,98161,62574,60139,98363,15575,58630,26013,54231,28617,30662,64165,44764,78141
36099,NY,Seneca,549962,482488,432234,471820,354790,663974,134709,358462,303641,541307,491863,478598,298249,267531,389864
36101,NY,Steuben,331487,410726,261633,209454,181404,218294,75846,79991,43524,159558,133237,123064,31863,107567,352394
36103,NY,Suffolk,57312,71969,46385,40613,25085,24475,26746,30257,17592,17565,16237,9465,15510,4980,11995
36105,NY,Sullivan,2311,2115,1610,479,550,483,0,0,0,0,0,0,0,0,0
36107,NY,Tioga,65297,64524,23776,8551,16478,13640,1903,2061,1936,540,0,540,0,540,540
36109,NY,Tompkins,276391,233622,179302,99872,90145,172435,59506,94137,68465,118206,88022,78237,161432,29881,75222
36111,NY,Ulster,49783,55096,20697,22170,7215,15614,2120,4228,8335,1750,0,0,1750,1750,0
36113,NY,Warren,3438,50,0,0,0,0,0,0,0,0,0,0,0,0,0
36115,NY,Washington,20903,37170,8850,9783,10313,12094,2645,4518,11753,23305,8462,10950,10950,10950,0
36117,NY,Wayne,508060,508444,376253,335294,250734,366847,79374,230529,120895,219385,240486,272545,208237,162303,169057
36119,NY,Westchester,2463,1687,3225,2000,289,280,0,0,0,0,0,0,0,0,120
36121,NY,Wyoming,386928,414572,232880,246886,215813,378102,56171,166122,124561,209213,206229,165244,126920,233387,364500
36123,NY,Yates,415159,410262,356282,326003,281974,474727,118754,243857,192086,233019,274728,295179,241068,240109,321090
37001,NC,Alamance,134072,175229,177006,130649,100787,171926,65954,151293,96115,144310,127892,108661,110666,229167,56433
37003,NC,Alexander,82088,50529,54240,26643,18169,24114,10086,16247,10137,20386,40970,18116,17382,64935,85367
